ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,ans,answer,ce,cf,cfi,co,color1,color2,color3,color4,color5,color6,color7,color8,cs,cse,ct,cth,danswer,dce,dcf,dcfi,dco,dcs,dcse,dct,dcth,difcolor,difcolor1,dresc,encoding,exp1,exp1.Cycle,exp1.Sample,exp2,exp2.Cycle,exp2.Sample,memorizing,prac,prac.Cycle,prac.Sample,pracresp.ACC,Procedure,resc,resp.ACC,resp.CRESP,resp.RESP,resp.RT,respcolor,Running,samecolor,samecolor1
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,7,n,n,purple,blue,red,maroon,maroon,black,navy,blue,red,olive,green,purple,olive,green,black,navy,x,blue,cyan,maroon,magenta,gray,yellow,red,black,16,,green,500,3,1,7,,,,500,,,,,wkproc,black,0,n,x,760,black,exp1,12,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,8,n,n,yellow,green,navy,cyan,cyan,gray,blue,green,navy,black,olive,yellow,black,olive,gray,blue,x,navy,maroon,green,gray,blue,cyan,purple,red,7,,olive,900,6,1,8,,,,1500,,,,,wkproc,navy,1,n,n,930,navy,exp1,1,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,9,x,n,red,cyan,blue,gray,red,green,yellow,magenta,maroon,black,cyan,purple,olive,maroon,yellow,magenta,x,purple,magenta,maroon,red,black,cyan,green,yellow,14,,navy,100,7,1,9,,,,500,,,,,wkproc,maroon,0,x,n,607,navy,exp1,17,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,10,n,n,cyan,blue,black,red,red,navy,purple,blue,black,maroon,gray,cyan,maroon,gray,navy,purple,x,black,magenta,purple,gray,yellow,navy,blue,green,1,,red,500,4,1,10,,,,1500,,,,,wkproc,blue,1,n,n,534,blue,exp1,21,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,11,n,n,green,gray,olive,yellow,yellow,cyan,navy,gray,olive,blue,black,green,blue,black,cyan,navy,x,gray,olive,cyan,red,purple,blue,black,yellow,8,,magenta,100,2,1,11,,,,1500,,,,,wkproc,navy,1,n,n,540,navy,exp1,13,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,12,x,n,red,yellow,gray,olive,cyan,olive,blue,gray,green,magenta,navy,yellow,purple,green,maroon,navy,x,yellow,gray,green,cyan,magenta,navy,olive,blue,17,,maroon,100,8,1,12,,,,1500,,,,,wkproc,purple,1,x,x,568,maroon,exp1,19,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,13,x,n,gray,red,yellow,green,red,cyan,gray,blue,black,yellow,maroon,magenta,purple,blue,magenta,maroon,x,magenta,blue,black,red,yellow,maroon,cyan,gray,4,,green,500,10,2,13,,,,1500,,,,,wkproc,green,1,x,x,590,green,exp1,15,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,14,n,n,green,gray,maroon,magenta,magenta,red,purple,gray,maroon,blue,yellow,green,blue,yellow,red,purple,x,maroon,cyan,olive,black,green,gray,purple,red,3,,yellow,500,3,2,14,,,,500,,,,,wkproc,green,1,n,n,603,green,exp1,3,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,15,x,n,maroon,black,green,olive,green,olive,black,magenta,maroon,gray,yellow,cyan,magenta,red,navy,cyan,x,cyan,magenta,maroon,green,gray,yellow,olive,black,9,,blue,100,8,2,15,,,,1500,,,,,wkproc,red,1,x,x,681,blue,exp1,11,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,16,n,n,blue,green,black,purple,purple,red,cyan,green,black,olive,magenta,blue,olive,magenta,red,cyan,x,magenta,olive,yellow,cyan,black,gray,green,maroon,21,,blue,900,5,2,16,,,,500,,,,,wkproc,cyan,0,n,x,714,cyan,exp1,4,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,17,n,n,black,green,red,olive,olive,blue,gray,green,red,magenta,purple,black,magenta,purple,blue,gray,x,gray,maroon,cyan,blue,red,navy,green,olive,12,,purple,100,1,2,17,,,,500,,,,,wkproc,olive,0,n,x,739,olive,exp1,14,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,18,n,n,black,navy,red,maroon,maroon,olive,green,navy,red,cyan,magenta,black,cyan,magenta,olive,green,x,blue,navy,gray,black,maroon,magenta,yellow,green,11,,cyan,500,4,2,18,,,,1500,,,,,wkproc,red,0,n,x,843,red,exp1,23,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,19,x,n,navy,olive,cyan,yellow,maroon,black,olive,purple,gray,red,green,cyan,blue,magenta,purple,red,x,cyan,purple,gray,maroon,red,green,black,olive,15,,yellow,900,11,2,19,,,,500,,,,,wkproc,magenta,1,x,x,633,yellow,exp1,20,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,20,x,n,green,red,magenta,blue,gray,red,cyan,black,blue,yellow,purple,olive,cyan,olive,purple,black,x,olive,black,blue,gray,yellow,purple,red,cyan,20,,magenta,500,9,2,20,,,,500,,,,,wkproc,cyan,1,x,x,541,magenta,exp1,16,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,21,x,n,yellow,navy,red,purple,black,gray,purple,blue,navy,green,yellow,magenta,magenta,cyan,olive,blue,x,magenta,blue,navy,black,green,yellow,gray,purple,13,,red,100,7,2,21,,,,500,,,,,wkproc,magenta,1,x,x,478,red,exp1,8,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,22,x,n,gray,red,magenta,yellow,green,magenta,yellow,navy,olive,maroon,red,purple,maroon,blue,cyan,olive,x,purple,navy,olive,green,maroon,red,magenta,yellow,18,,black,900,12,2,22,,,,1500,,,,,wkproc,maroon,1,x,x,587,black,exp1,5,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,23,n,n,blue,black,green,purple,purple,maroon,red,black,green,navy,olive,blue,navy,olive,maroon,red,x,navy,yellow,magenta,blue,green,maroon,black,gray,23,,cyan,100,2,2,23,,,,1500,,,,,wkproc,black,1,n,n,489,black,exp1,24,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,24,n,n,yellow,maroon,black,purple,purple,cyan,magenta,maroon,black,gray,navy,yellow,gray,navy,cyan,magenta,x,black,olive,blue,yellow,maroon,purple,magenta,navy,10,,gray,900,6,2,24,,,,1500,,,,,wkproc,gray,0,n,x,776,gray,exp1,22,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,25,x,n,olive,black,gray,blue,black,yellow,green,navy,gray,maroon,magenta,blue,purple,red,green,magenta,x,blue,navy,gray,black,maroon,magenta,yellow,green,11,,cyan,500,9,3,25,,,,500,,,,,wkproc,olive,1,x,x,749,cyan,exp1,2,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,26,x,n,green,red,magenta,blue,gray,blue,green,magenta,purple,yellow,navy,black,cyan,olive,purple,black,x,black,magenta,purple,gray,yellow,navy,blue,green,1,,red,500,10,3,26,,,,1500,,,,,wkproc,cyan,1,x,x,681,red,exp1,16,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,27,x,n,gray,maroon,purple,magenta,olive,gray,magenta,yellow,blue,navy,green,cyan,yellow,black,navy,olive,x,cyan,yellow,blue,olive,navy,green,gray,magenta,5,,maroon,100,8,3,27,,,,1500,,,,,wkproc,yellow,0,x,n,1005,maroon,exp1,18,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,28,n,n,black,navy,red,maroon,maroon,olive,green,navy,red,cyan,magenta,black,cyan,magenta,olive,green,x,cyan,magenta,maroon,green,gray,yellow,olive,black,9,,blue,900,5,3,28,,,,500,,,,,wkproc,red,1,n,n,612,red,exp1,23,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,29,x,n,magenta,gray,olive,navy,black,gray,purple,blue,navy,green,yellow,magenta,black,purple,maroon,yellow,x,magenta,blue,navy,black,green,yellow,gray,purple,13,,red,900,11,3,29,,,,500,,,,,wkproc,yellow,0,x,n,619,red,exp1,6,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,30,x,n,yellow,green,navy,cyan,blue,black,gray,yellow,magenta,green,maroon,navy,black,olive,gray,blue,x,navy,yellow,magenta,blue,green,maroon,black,gray,23,,cyan,900,12,3,30,,,,1500,,,,,wkproc,navy,1,x,x,580,cyan,exp1,1,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,31,n,n,olive,red,navy,maroon,maroon,yellow,purple,red,navy,green,gray,olive,green,gray,yellow,purple,x,gray,maroon,cyan,blue,red,navy,green,olive,12,,purple,500,3,3,31,,,,500,,,,,wkproc,purple,1,n,n,841,purple,exp1,7,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,32,n,n,yellow,maroon,black,purple,purple,cyan,magenta,maroon,black,gray,navy,yellow,gray,navy,cyan,magenta,x,red,purple,yellow,green,cyan,maroon,magenta,black,2,,navy,100,1,3,32,,,,500,,,,,wkproc,gray,1,n,n,949,gray,exp1,22,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,33,n,n,blue,green,black,purple,purple,red,cyan,green,black,olive,magenta,blue,olive,magenta,red,cyan,x,gray,olive,cyan,red,purple,blue,black,yellow,8,,magenta,100,2,3,33,,,,1500,,,,,wkproc,cyan,0,n,x,539,cyan,exp1,4,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,34,n,n,green,gray,maroon,magenta,magenta,red,purple,gray,maroon,blue,yellow,green,blue,yellow,red,purple,x,navy,maroon,green,gray,blue,cyan,purple,red,7,,olive,900,6,3,34,,,,1500,,,,,wkproc,green,0,n,x,930,green,exp1,3,
finals counterbalance,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">897983969</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-30T07:44:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,898186058,12-30-2020,15:44:54,上午 07:44:54,35,n,n,red,cyan,blue,gray,gray,yellow,magenta,cyan,blue,olive,maroon,red,olive,maroon,yellow,magenta,x,green,purple,yellow,magenta,red,olive,navy,maroon,6,,black,500,4,3,35,,,,1500,,,,,wkproc,maroon,1,n,n,756,maroon,exp1,17,
